src,dst
86826865,87774520
279006465,21440143
87702571,87702575
82067785,2230339
2882049,9160604
86817126,22837879
2203921,107646183
86581111,136628966
6013490,89494263
87748366,124373504
86659359,86819821
11246663,87796586
13318101,86880404
6889380,87657771
43451284,279205061
6883727,13332165
6876825,87626486
2887858,8128390
19047967,29012335
8119358,22837919
13964502,279511769
86565718,16398612
13784113,22837823
279215996,86810205
3375506,87018776
86663603,17615431
2203921,88039562
67418506,2220004
87901641,86779675
15530052,63855154
87648605,279062647
12137237,6883727
6886511,22837993
86840717,86857514
6013490,87330976
5678391,90716926
3402355,22837985
7438012,87740512
12164544,9135887
9160596,19156314
86688776,279199948
27752714,1377967
279999747,86804187
86659871,86858863
6850530,279187194
2240556,87078901
87607252,279187194
6890720,90716926
86584428,86612453
36314005,76444052
86826865,87927338
279476081,86925956
80339770,8869249
10398166,279187194
88606641,27362771
2205152,22837835
10687633,27806375
1812418,87784418
279215100,86867318
25689042,90716926
1842803,184687419
5528951,280133653
13253689,22837784
86821748,86821548
55933529,22837855
86796579,87906965
16111630,22837965
86858863,87768475
11442268,86788714
87644206,39491527
36638956,51445735
87723406,1842896
86716954,86716945
86858863,87767942
6880612,22837850
87719182,58045783
87642917,87820152
16950570,87018419
61534888,25691761
9129214,13964143
1321994,4567894
202540073,27962599
946067,279047438
1367535,3480512
87260802,87029748
64949778,279222749
27806375,87329406
8128388,22837928
279967131,55613971
3480516,22837784
279057961,29012437
86719474,86778265
61564559,17615431
19054474,22837965
13114755,6881582
8869249,22837902
86654089,86653664
86734879,279185326
86620580,3468644
6883854,90716926
279481874,279481871
86673157,88060691
86849913,22837847
86653664,279053020
21341907,65790092
86720131,86720122
87764374,87169572
10541618,86912548
87019492,15342261
86780627,90716926
14378569,22837835
26172215,10250152
187104522,87933021
19043971,87823842
87029748,279520371
2935855,87920254
14586371,86962611
279483284,90716926
9092811,6899188
279201905,87950768
3402355,86819533
12188157,86962609
86593513,279125629
87186267,88196996
6897994,3480507
6870810,22837965
14586364,279237851
87770510,22837846
86646642,8614689
3731089,86937795
86856576,86857755
3731952,22837835
2937723,87250247
86595266,87626486
279033166,279187194
2808093,87920254
58075809,14379472
1804832,90716926
86924672,43357567
2804447,280133653
8128413,90716926
87801930,87264158
86850149,86850154
1367537,22837965
86797668,15403875
86821760,86821548
9153212,1437200
86850670,16996183
87780390,86962609
13332160,12164136
120907793,11990776
9148150,279053020
9805183,279187194
33782377,14871446
31155136,22837835
86838847,86838843
279224253,87158771
179133726,86252645
86659855,87167567
86833638,86833634
22942602,22838010
87798660,87018419
87264158,87019872
31374358,8119358
86622145,86622150
87754551,26180708
86849915,86849913
279047858,86876243
279018280,86783611
2937752,279076414
87704658,87704359
279060318,22837844
13356816,22837835
5369267,22837965
279027977,118750845
81199486,86912548
279161872,33888404
87635429,87735008
86618201,86618483
86780627,87745943
9130386,22942602
58101120,15465672
86804194,86804169
279214575,88250896
43621978,22837965
6897998,2240556
279436382,87933797
47997785,11395202
16109862,22838029
6944393,22837784
86743912,54966025
11395200,22838024
3521876,11584850
86620671,86621242
3760184,86788714
86924552,88235191
55918127,39469392
1429938,279187194
43175278,22837902
2935590,279187194
86796566,88126516
78640503,86828401
86821740,86821548
86819816,87791777
86747365,87724406
86578793,86974693
87028400,87028035
279199948,86810197
87638141,86830094
29473916,22837838
1809374,87818890
86621247,86621850
86553073,21755562
3985388,312589
87752691,31118910
279475157,279472690
3731952,13325717
86553088,21755562
6873975,22837910
12116187,279237851
15498995,86704936
8856425,86666030
87908699,2610996
1805107,22837859
6852009,87657723
87725458,87028035
279018280,17547196
14586364,22837855
30065630,205168509
19150068,22837919
55848006,88196385
279446785,87948664
27536500,87818890
87841577,7812889
86581111,87981265
1805107,22837835
279059102,67416946
1440796,279187194
87752046,183067199
1393459,90716926
87681589,16031802
2951438,22837846
9154779,279987771
11434984,22837993
33892828,87752046
27441266,90716926
149924953,87745959
279215996,48984143
279005858,279426403
5371733,12164536
87735077,8612715
86618939,86618942
22942602,22837784
8612715,26494118
69176558,87607386
86752802,86752783
3480507,279187194
86645134,36841601
6870814,516532
87734160,89126229
15244375,22837993
22837997,22837944
22837965,22837790
86578098,79185327
86554729,279018280
87260802,87264158
86625871,86625878
27314128,22837868
3036516,22837885
13318101,279187194
86721159,6015966
87762615,46469332
9157527,22837815
86605543,86797668
27362988,87754551
86707825,86707814
86553088,87606185
34469735,86803831
279143370,4763088
86730456,16407634
3402276,87078901
86653028,83427014
87280018,3985349
36442738,87826939
1805108,279187194
1803658,27530728
36085376,279187194
87408303,86736272
9153212,87823842
3733574,22837855
2788404,88274326
22837920,22837999
154378316,104923027
84308055,94349277
1393275,17619833
86850154,87167567
86571928,87402418
4567894,87046353
46473867,42970376
16834902,22837855
279436792,88359085
279963692,18724828
86857755,87041813
86671058,86863948
86573782,279003430
86614759,86807946
9155435,22837835
86740859,78162834
87771025,22838024
17615431,16996183
4327130,2610996
86810846,279030978
86618094,72885410
125431156,5978995
6873975,22837779
86737403,28183629
86979760,279457813
19879084,22837913
115643621,86743354
34842000,22837835
32023786,22837927
86766459,86781146
87750676,87750673
87796606,87033033
3547074,86841349
3481201,87769897
86583073,279053020
87602859,279446184
87079870,23469233
180422457,119417031
2882046,37990752
86857755,87020696
3933569,8764597
87019492,87797869
12135519,67392913
19054478,5580085
6873972,6909016
86804179,86804169
279970128,76438243
22837970,22838029
22838018,22837969
13339323,87948664
86619830,86619974
86752802,5115007
27528673,16569581
86850149,86850150
27530426,19172352
6897996,22837855
19054478,279187194
22838001,22837868
89192357,71410843
86804176,86804169
31118910,18389031
15586051,280133653
3731952,279056107
87755098,13994847
13395618,86708586
2212355,6881587
87947302,24177533
87751624,40489103
2868461,279187194
19085244,87732184
10398166,87920254
86788407,36573917
61564559,87019494
13339322,22837890
86734910,86734924
203941231,29365112
26494118,279486046
87627422,22838010
86656922,86659855
87618328,87619688
1805110,90716926
86671061,86671007
13395614,86709976
87729355,87028035
11288248,6876827
12164141,22837835
6874985,1437203
6852115,1437194
1805107,86754126
11312176,776511
19879075,16569581
5580079,22837835
13339323,22837890
64949778,22837784
6870861,22837965
86131704,87028031
87759151,87759156
86659866,279224253
86566313,73168348
106570631,18883329
14779198,86789683
87692691,19137921
32694888,87282952
55129969,88117529
87264158,87132303
87178123,37429549
27530676,86618502
18926684,87920254
4567894,1409303
1367537,22837835
16407634,8750013
179152977,40504520
279207686,279207690
22314842,86761309
6428905,86804169
27662791,87046353
6893402,279187194
279003358,279167494
83031815,107041641
87019492,87791777
279037302,65677928
1812418,22837784
5211954,13339325
10398166,22837855
86659841,86666033
87723183,6401160
6132918,87636480
3081741,22837965
6939424,279237851
279129493,55005322
9154780,279987771
86593517,86821761
279154522,86965061
35718757,34842001
2935904,86821548
86821357,86858854
13339325,87948664
23232718,86962609
86663603,16996183
18926684,11590826
19929417,14600743
2512724,279198605
86720113,86720095
87041832,87020696
13784115,2936247
279052592,22837855
58142042,206666255
86810827,86810819
2883356,87882747
9157527,22837835
53185505,279187194
86544594,87745336
11295550,22837835
86939460,87028031
1409302,279187194
2935590,22837965
87641721,86758932
13726924,27298103
22837937,22837898
36077731,87751624
279167494,279986340
11447643,22837926
86790419,9982982
87264158,87158771
12164126,279187194
14948396,279187194
5580087,27663010
86821357,86850149
86610426,8740239
1435388,8128388
6900832,9149180
87756150,87756154
86857755,86860223
86819816,86856576
86629657,82829213
279037324,186163095
27375520,12164544
279080862,31418338
21296810,22837904
87752155,87752151
2937752,27312785
4573386,22837855
279030246,279030249
42970376,279196931
86646734,86840717
279768590,279463303
43621978,3733574
2870844,22837902
2607435,2209356
87702291,87702571
44141174,87264158
21614201,86737036
279053964,279053020
53895906,86625489
86838328,86838321
6876825,55932264
27662791,279187194
2804447,22837784
13784114,2212350
279059112,58515170
279026766,87752144
3480516,2212355
34842000,22837803
2445441,86983442
86637055,19047963
87019492,87041832
13253689,22837825
3375506,16213872
38258960,87745336
86789700,88975246
11447648,19879265
86671058,86819818
87646790,86857520
9155335,279187194
86571928,9051013
6870862,22837779
86641929,279734774
87705011,87028035
13093229,86906701
35774634,16885608
156236838,86219248
86860856,87791777
939393,86934198
11435091,22837826
87782043,59835478
2935619,90716926
86860223,88086918
1429934,22837965
22837928,22837921
11434989,5106896
6874985,22837868
8869247,9160604
6874995,19150068
86730516,87937801
279121641,86709525
86803132,65150407
14576822,179133726
13949202,1367540
33888865,51773862
87806212,87806134
2607367,6881400
87620373,279164347
86614777,279187194
86720113,88222224
279006437,279006442
16103049,55933529
1437194,2240556
86817894,22837876
14779198,8768806
19115982,22837835
86657910,86671497
87724406,90716926
86810819,96406457
5528949,22837859
30045861,61534888
64596769,86804169
94324359,86711972
87647762,279241210
279964300,88398522
16996183,17615430
86674388,87780390
27314020,90716926
2240554,22837784
2203811,22837965
3375520,87805321
1805067,3097782
86714570,86924620
2203811,1430679
86782718,279437309
6886511,22837928
36085376,22837965
25691761,86980047
86779675,86779273
87755658,90716926
86593773,279198605
114103451,71253894
86857755,87798660
11291861,86867756
9155436,27663010
2220004,16569581
8128388,279095679
13932977,5678391
12165429,90716926
86837070,86837069
86729148,87626486
86588599,86593513
13339322,22837855
86824737,86824730
10779682,57411873
12135039,87762633
15342261,87794305
86841209,86850389
1367535,86821548
7581406,11303964
86887504,8128413
279456438,86934214
399523,279199948
87752205,67721472
87128658,279483498
86643313,86825275
14868457,279964630
27312782,1437197
16268131,12164179
30689909,87835428
87826939,6886512
86712956,86712952
87702571,22837847
51773862,279153536
2808098,9155265
279973530,86817116
10874557,86796677
86582513,279053020
58866171,21381796
86761309,87724400
279187865,279187194
8764597,279476081
13342868,86821548
1393275,279187194
86639273,279644713
2951456,12164545
10250140,87822271
1367538,22837788
279499126,36441904
102721877,279196111
86586620,279053020
35718757,78146579
86874162,9155436
279037443,85706122
86133453,87028035
87886162,77930824
9710322,939393
279463303,87906965
6870814,22837844
86691999,86876243
19148474,87753367
86859096,87019492
1377971,87906965
34842001,19054478
16449526,22837965
2951454,22837784
86828775,87745943
86599059,58098921
86577705,61711037
2882045,279187194
12164535,90716926
16996181,86819900
87747984,1842896
8918619,24530021
8128388,279053020
2882049,11422806
86821357,86857520
5369269,22837902
13339322,22837944
279235112,87826910
279130062,86735808
9092811,87826939
10398168,90716926
2935922,1409303
17615431,16956985
12116187,86720063
86631298,86631296
279056794,279187194
64596769,42975826
3731315,87649374
86671497,86671068
1430440,86750593
13784113,7627789
6881472,22837914
6909016,90716926
86816664,22837884
86613639,86613629
3093842,22837818
86810202,114103451
6883726,22837965
6883726,16216240
27530728,72990660
25473205,279053020
2883357,87769897
61280304,86788714
87627055,58249439
52185237,280140774
86867320,87078901
87763141,87763148
86618197,86618201
86881444,27314020
279012771,58046700
86831174,86831171
86573777,87626486
16204557,279187194
39469392,279059102
13932977,241183908
7078389,279187194
86573791,33888865
77849864,22837909
279060311,7304552
86784054,14705339
86884460,19115983
86815176,22837885
19516248,86962602
32061286,87754486
279143052,279143370
86739326,86738813
12199458,279056114
9135881,87920254
15253605,279191448
6890714,22837823
86819821,86820257
86642236,279217027
13932975,22837920
86553073,11305110
8154819,22837927
86734211,6738061
86830094,4327130
86659862,86659855
1441177,279187194
2205153,22837944
1804435,22837930
4327130,86830096
25768079,14694664
279484135,90716926
35718761,8681944
86723868,87717229
87701588,86816167
87719182,87719192
13641453,279925255
11246663,90716926
86789693,88371732
279002956,279125629
86796563,27233093
1434321,279187194
86578082,52738300
87616984,2883357
1321992,32023786
87797307,88136737
87685006,16209228
9148152,87642112
2220000,18858325
44141174,87801930
87718724,55129969
3731315,279187194
13932977,27312895
87626985,86887519
7812889,90716926
86746978,86746973
65691541,279187194
87758810,87758832
2515396,280133653
6873966,279187194
13354966,22837965
87754512,87754520
279035528,87066517
86613660,22838019
6909014,22837965
114058601,105246800
221083070,52185237
58037410,105541791
18938625,3468653
13952413,87920254
86252645,279976746
205167883,117934153
279061276,46317391
75240691,85197173
86643760,8831627
87767942,87019872
6897996,22837784
279103021,97304669
50150211,10873642
87820152,16094778
87719165,29435654
279197270,20578249
110211740,86788787
5678400,87046353
86788725,86752796
8856425,87646790
2212355,90716926
86805587,86805581
86671061,86864565
2211073,279187194
86754930,87934567
86752783,5427053
2937563,22837796
9155436,90716926
6852009,279187194
45720974,279477635
8952333,87033033
7636358,21614201
87783007,6870816
5529999,279484152
13354976,22837835
87716793,86925701
279053020,86821760
11447643,22837835
86623622,86624079
5542799,279187194
17433398,279142911
35135175,24210909
87080395,24210909
6943789,22837902
6015770,86810844
13253688,11289208
86712517,6015783
87823842,17584866
86139695,87906965
22837838,22837926
86643313,87657476
75744459,86797668
86644036,86780607
23457421,86804169
279484579,39485935
87723183,279456451
6883856,90716926
86593309,86593314
5519650,22837838
2607443,22837997
16834902,22837835
87412506,4306457
6873966,86797668
86745847,86788714
171398303,46721929
5580072,1431029
87732354,279459088
2512724,87716793
6870862,22837784
6883851,2220007
39466982,279187194
87642917,279510438
86724996,279442057
94349277,27533741
86744819,13644198
86819900,86819821
16950570,87798660
86821735,86821548
87025618,279511281
279006421,134141103
19115983,90716926
6883854,87948664
12192569,6876825
16268131,88339991
6018338,86720131
27962599,279060784
190124330,279240758
196926783,279968223
279970498,274732218
515758,3375506
86715918,8748612
101348241,280008915
182479906,199675067
65743321,71271711
19879073,279187194
52903584,22837920
274732218,101348243
3606876,86736443
279065255,22837912
22942602,279187194
13339323,22837784
80341540,279071364
76236034,94219218
6907828,90716926
2811702,1438445
87264037,61564559
87754458,87754512
14586361,86555567
86595203,86720122
86849347,37273581
87745960,15498995
86844191,279436792
87752144,87752142
31112308,22837913
87986832,87026579
86849916,86849913
27830384,58142042
63404007,8611593
86809115,86809112
86797674,86797668
86721593,1743942
44141174,279493176
87634338,11395200
85987720,88046789
86556888,3405851
86804187,87725458
19879075,1408610
88249457,87187363
86752803,86752783
8871040,22837985
6890718,6850536
279060318,202540073
2607367,22837925
279058853,243598274
279215996,279218113
6870813,11291861
58080138,2937636
16216240,22837937
1416324,86802012
12164126,2936317
6897996,19054478
46473991,86620671
279121300,86707825
86584386,86584382
86562948,279023996
19054478,22837921
13254385,22837855
86585302,266481479
86578793,279198605
86821357,279492666
279483914,279483917
86730988,7501028
87734160,279524927
20138229,86815647
86757503,81168121
6874985,86821548
1804639,3093900
86584729,86588599
279499139,88069859
36085376,279510438
86593517,87657476
12164135,87046353
86621247,22837855
86615251,87634338
115501535,37406841
19709118,279483284
149100367,13122103
6897990,279237851
1321994,87626486
87015135,22837853
6870810,87626486
1429938,22837844
86821357,86819816
14351539,127549134
279198605,87745960
86859096,86860223
9154780,22838001
1377970,22837841
86796569,86796566
8871037,22837835
86752283,86752279
35592732,279174812
266481479,86931704
6889380,12192569
89013504,89013503
279037302,279156685
17615430,16956985
279080876,279511765
19879081,22838019
86657917,86850670
6502923,86781146
1440796,2236818
87937801,280108209
67943877,70209736
1438396,22837853
3480516,90716926
87128964,87190535
14938422,19148473
74439955,86878961
87606203,22838010
3402355,87078901
12164136,279187194
12164531,90716926
2512724,279129493
90454970,86821760
14477786,26815621
2884884,23232966
36511289,279460971
3402417,279165831
1445201,279187194
86629249,86629649
279964973,8152582
87260802,87041813
279963473,3468650
86830104,86830099
22837993,22838024
86750589,87745943
22837932,22838010
87624974,3402417
86720071,86720063
2811702,279096279
2870836,86871631
55933529,22837822
35773476,87757623
22837796,22837779
86807944,26661669
14586357,22837808
41766316,87909853
3108613,86555216
12164119,86738447
55613978,55778148
17615431,87038444
87771041,3760184
86870613,3730806
50825879,90716926
5580074,22837965
18413413,78146579
279971800,279971801
279442981,87343912
45960030,2218702
12116190,22837803
231635402,46473850
22837921,22837885
9148150,22837965
86583133,279003358
27314019,279187194
279205061,86784952
19156314,22837918
22838015,22837918
86810193,86809991
1377970,22837910
279122596,88117529
86593523,10696363
17615431,17615430
46473866,79754336
86925994,20027035
43621978,22837999
3097782,22837835
58126848,87714431
279060801,53211048
46473890,274738272
87801930,87264037
22837944,22838015
632831,279187194
86825256,26186410
2868461,87657771
8128413,32708056
86566313,32127427
87399967,86734879
86709538,15886343
13121252,86962609
58075730,86736332
86745861,86745857
33569302,86744819
86593309,88539345
188089753,87133780
13354976,22837995
87756154,46473856
1416324,279125629
87775034,279499126
279992607,86794542
8128395,22837965
22838023,22837847
87771564,19516248
58098921,88217711
279196958,3468648
87753013,87753018
56570913,86809991
22837822,22837850
2935619,22837800
1430679,22837965
279174812,8031821
13666202,87745336
11395200,18871611
87798660,87799900
279440575,190510838
11295558,22837927
50044933,86601933
87767939,279493176
12137239,8128850
86871652,87179813
16996183,16956985
87029748,61564559
279125629,86934401
5580095,90716926
1409301,22837855
279924283,133591920
86620602,39484297
14944903,22837808
39231983,279006812
86592526,86804267
36442738,86887514
6900832,22837835
86618502,55613701
67383487,90716926
87646790,87647762
279461267,88036812
1439512,67383487
86590528,88969345
1437194,22837876
21270314,22930013
279069734,3760184
2808095,2218917
5106896,279187194
87634686,279199967
2882262,33771343
41766336,22837920
6881582,279433230
87724400,14630840
12176315,41766316
3859049,22837855
73164522,87752176
19915834,279187194
86810819,39760977
9149183,22837784
86841209,86840730
19054474,87826910
86600100,49760312
13339322,22837980
87719192,279524927
86671058,87020696
30550559,4421569
18413479,22837784
86815196,22837999
86583073,86583077
2220004,18858325
12188884,86867756
1435393,22837846
279231662,87948664
12169410,22837835
86615248,22837928
86821747,86821548
86715955,87741966
35774634,279129799
279041986,86929648
10696363,87618328
86858863,44141174
87029748,87264037
87692710,87692703
5542268,279227245
50150210,86807533
52903582,87044447
279491323,88419378
279218984,86831180
86648981,6893476
86827195,41879289
86880411,37273581
1430130,279187194
1842803,45481466
86609329,35135175
19879084,87823842
86656922,86840717
279027153,279187194
1439076,279053020
279217027,279231673
12135520,75240692
279013237,105020893
27737283,8800799
6900832,3480511
86712471,86726734
87762687,87762698
6015783,67818966
279060784,210026284
210622780,84308055
6870813,86912548
2808098,88515048
2937723,279053020
13666202,87884922
86573332,87657723
37777380,86862750
29831959,279053020
19054478,87826910
86587109,87189055
10250152,22837842
223199450,88067058
86642963,87626486
279164345,53915759
106347589,279967848
34841999,279187194
18413479,22837779
86618942,86848735
27536500,87920254
87170932,87078901
11395202,279967139
6013490,87393373
9154780,279491323
86583111,79852299
2218914,27662791
13964502,87906965
1804835,22837800
86657917,86659350
1439512,90716926
2515395,1393277
20578249,46473865
38884751,87826939
86553053,86721234
279237851,13350885
1393277,279187194
9587540,19786836
86571972,22837949
22837902,22837800
19083227,154599042
29686446,22837804
1408610,19054478
279058723,112390067
6881196,65691572
86581011,86810206
102513087,9749383
1367540,2203817
101348243,89013507
7812888,1437197
1367540,90716926
87692777,7580887
117311995,86959674
1431029,22837784
7078389,3606876
86819818,86819810
243233543,89171487
13253689,22837835
86595013,9903416
8128390,86887514
14586369,2205153
279963330,195519365
59286760,279515612
86614778,86615232
86640960,86817117
86749505,87028031
87261804,87038444
62801183,279007262
87606958,19915834
29473916,8869247
10250140,279187194
86641929,12187450
86821741,86821548
86565736,21755562
11395200,22837921
58074599,86797671
26172215,22837898
27233093,90716926
2515396,13784115
6873979,90716926
86732000,86732662
31155136,86142489
279156685,86747867
29631535,279472690
86736443,279441651
2220006,22837914
86806320,86806304
87745960,87745943
21296810,22837784
9135881,1377967
279003421,224580363
87708123,11312176
1367538,22837784
2230337,15217216
5211968,279187194
87905520,87774552
86824737,12164541
2203811,22837835
19734088,86803803
70324223,87286014
6870810,86867756
18413479,22838016
15525150,22838023
36638959,22837904
5211953,22837835
87778686,87794305
27314019,2203919
8869249,22838007
6900834,22837841
84296031,84296032
279067031,10367722
19879079,22837855
89209855,65893976
86695283,18858325
20726936,11669115
6870862,87286014
279207686,8871040
279227245,199675067
31112308,38888826
86740603,32117024
10346912,113991195
6014285,94158896
86562448,57901744
3480507,86867756
279030942,279037443
86626947,52599385
2512724,10779680
86642369,88057965
1435388,22837835
14351810,279215996
279971801,1377969
279456868,87078901
1438395,13354978
279424082,86959674
9805183,2808093
13339323,279187194
2607443,87626486
279196315,3186024
13337944,217209362
86746293,86746301
86613087,86614778
11435091,86788714
86815177,86845670
86838328,87631249
22838030,22837995
33888404,27578348
108393800,86884460
7897466,87867121
1804835,87821171
279171987,27372884
279035528,279236430
87128960,22837852
86783611,40785517
2882049,22837918
27314020,25617798
235953799,180422457
86746297,86746293
7636358,279187194
40785517,279476870
13932975,3733613
22837858,22837855
1434324,90716926
1804445,90716926
86593748,18889172
86807937,86778795
86810200,86809991
3480507,13342868
8800799,22837890
2804554,22837784
4968024,22837985
16083648,14629178
86751762,86757503
86819816,86850389
11295550,12139364
3731952,18871611
5580087,22838029
86666033,86666022
86545143,87626466
28340669,279187194
87757643,75245224
6834279,29831959
279437707,86959674
58063221,86564898
86637823,48395410
87758541,36313969
16265186,86867756
86594263,86594732
38258960,1842803
515758,22837808
12169410,7627789
87022144,632834
86637055,279198605
279003421,279199930
125421242,87411290
86671007,86850154
39485935,50185662
86580145,87620346
3402399,86763002
86648041,87628040
86863948,279492666
279018287,58041717
280087488,92172723
14944903,22837855
12116192,22837930
86819900,86646734
195990445,86962000
5528951,9160596
10250140,87826939
25032837,87046353
27233093,11291865
279428435,86965054
43884232,279037744
2951454,22837868
114385241,19083227
86797676,87750673
205168509,220819055
16216240,22837965
67410071,21389865
5185399,87046352
76006064,139788239
16449526,87867121
86671058,86659871
86643218,87636883
12116190,22837926
279076430,279187194
6897996,22837973
2512724,87401197
2453902,86591496
57901321,27316206
1429938,2804447
279167494,86766459
86925956,88196358
279229291,108393800
279153582,22837850
14586364,22837784
86721235,86804169
87690173,279511718
279154141,86809748
87771041,87771037
86647219,87832493
87264037,87019872
87762145,90716926
87190535,35785026
18726899,46125838
1437203,22837784
3530551,71566418
1380777,88117529
28340669,22837855
86831176,152743889
6899178,22837965
12992775,86912548
13329853,87046355
3097782,279187194
87215839,88387401
65671815,89205006
2218917,87823842
3539403,87751268
1445201,87769897
87740512,279465912
86588652,279053020
279441574,279441579
1805309,87046355
19879073,22838001
16031802,86809978
10874557,2224631
86657917,86659855
279484147,5529999
13329853,30689909
9155435,279491323
16083648,86797668
2205152,6883726
6873966,9155335
19085244,10367722
86810198,86809991
9155435,22837855
279407908,86906701
15586054,86797668
86711972,86711461
47452045,13598478
87031731,11449955
86787974,22838016
1416324,86819533
16084039,38316701
120660262,87020660
16204557,22837784
86540748,88117529
279969266,3539438
280141519,14948884
278999006,87745976
6899187,2445462
12176315,87044429
17547196,86730468
87757377,280144548
61564559,87132303
104618438,86929648
32023786,90716926
2882045,22837965
86656922,87019494
243184227,194998823
32024482,22837825
9148152,86821760
58120014,87713686
86858863,87768483
9160596,22837800
86625910,86625922
87260802,279493176
88359085,88375255
14586369,87826910
29631535,87745336
1442175,13964502
134611873,116282793
5211968,55932264
279952211,279753517
16213872,55932264
46473850,46469393
1416324,87752035
22837924,22837973
86752786,86752783
5519650,23232964
1812422,22837920
48933124,95960025
16445976,22837965
3581209,86815195
15586054,1445201
1438451,22837853
86629125,9407436
58852901,39360633
27375520,22837788
6893403,12164541
27662791,27312782
86721744,86721593
6015770,3933569
37009916,87026579
27434988,12137239
86721744,86810195
86737036,58119726
65790092,87061238
86846878,279218113
279050739,279205061
279071343,279211276
107041641,30045861
279175835,86740859
86821725,15744043
61564559,87019872
9051013,12078077
87411290,89202981
87626594,87643237
37561224,87753031
39491527,12116192
13359267,24000280
87762647,90716926
1443653,6881196
3730806,90716926
2607362,16110220
2228303,22837784
86804180,86804169
29012437,82075095
87681599,38509215
1445198,22837965
86673157,10398166
86804178,86804169
86810826,86810819
16559776,86619022
28183653,279488120
86644097,33265063
46125838,90716926
2935922,87639042
14378569,87657771
19879074,86796677
86925834,87116086
44995911,279424082
120422276,27713119
55721257,3602885
1439078,12164541
86730428,24564863
22837804,22838023
279972550,13644194
86815647,87752162
2228301,22837784
86765445,86765441
2228301,2240556
41879245,86642906
3402291,86593780
86809115,86810829
279056082,213164924
6852115,279095679
27312782,279053020
9153212,87835428
22837808,22837914
13964143,279187194
632831,86821548
41012027,279198605
86734576,87718550
2210421,5352518
18470322,86790419
12188883,22837825
38094182,90716926
13325717,13354976
6890720,86962611
2935922,18858325
86821357,86850154
86859096,15342261
86797676,86797668
86625878,86797668
279971792,87049526
13813844,87178034
279002289,6158791
86734904,57920882
30943156,62801183
86743354,86743308
26180708,87755079
86856576,16950570
87841567,2607369
5106896,36442738
86631296,87179813
2804447,90716926
87729361,87729355
87755363,12135520
21296810,27663010
88313650,46472839
279241771,86778795
8128388,22837825
35774634,71566418
4567895,22837965
64596769,279993871
2230339,279976176
86595196,87626486
86740866,3375524
2220002,5371729
87627422,16120135
279459088,87993120
22838029,22837925
86747368,60386372
155611421,30943156
2808095,22837920
13964143,279103021
1805309,19043970
63558574,279485785
28893417,86780627
2882052,279511281
2446209,42975826
22971022,12176316
22838024,22837970
279973538,86815176
34842000,22837784
86142489,3518159
5211953,279187194
6914906,22837855
1437200,22837826
86842854,86842531
44066252,87286014
86664487,87168248
18926684,87841567
87656719,87906965
25473205,279187194
19879073,32024482
11246663,87286014
86799556,90716926
6870810,22837949
22942602,9130333
24177533,86738306
13641863,22837835
27753628,87835428
86583111,87657476
279992605,279992607
86738292,69318393
3468653,14938748
3375517,22837835
76444052,40259207
86704936,86704931
8152582,123460475
86821732,86821548
87717229,63855154
279196111,279196114
6909016,87817308
87751624,3771077
3304756,279187194
87702575,22837848
279130669,86810206
87761722,53212249
87330976,86782712
1409302,22837822
11590825,87920254
5528948,22837965
36841601,87885213
1805313,22837784
3383769,279187194
27375519,86562448
133591920,279488120
86573114,22837997
16265186,22837965
88975457,3608004
87718724,39169761
30550559,88469610
86613430,11295558
6943789,90716926
16078194,27961528
3415819,56514778
5211968,11590825
86645142,87637986
2882262,87068035
9155265,22837933
27312785,87015135
5580088,90716926
5528947,87046353
279125474,86721197
6870816,86962611
143895739,88042136
28602465,279237851
86816167,22837823
11395199,22837885
86801674,10379337
279976403,46469859
6943789,280133653
3398623,50150210
10250140,5185399
6883727,22838016
279143370,87174951
6992564,22837937
2512724,279103021
279472690,88117529
27441259,13784114
14586371,22837784
87141455,14576824
46294922,20138229
22837868,22838023
234296109,86821760
87620373,279196919
2203919,22837784
2868461,280008915
6909016,22837784
28340669,22837784
86788726,86788714
3859049,12164141
86766453,87723190
2808099,280133653
6883848,3616828
87606969,22837835
86643622,86827717
87768480,87768475
65434954,150960040
86918230,87715511
1437197,86808534
6897990,10398166
52900450,22837999
27362771,27314935
87019872,16996183
6914906,22837965
12116187,1435389
26172215,22838007
61125649,20880244
86616726,87255565
86867320,41137684
6881472,27663010
71410843,12937459
3304754,87769897
6909016,1805110
75954436,86752783
2811703,22837784
87642112,12164541
9148152,2937752
86867319,35458493
86639273,22838019
2882046,22837909
279034754,86821760
87987833,279945992
64489444,110210411
86646724,86862995
16996181,86664487
9407476,279059667
279023996,58037410
2951702,42389442
9903416,86595115
23232718,22837904
27753628,279053020
87649374,279047858
2808093,279187194
29836984,28436306
16216240,2882046
2220006,2951446
86940969,8831627
24023796,154378316
279166971,86747867
87771187,87771184
279030238,279165340
279191009,279932332
22837788,22837818
86574165,86752804
12188153,22837965
86735938,14477786
58143038,86765480
2224634,2224633
16109862,6900834
18413413,28034780
86817124,22837879
86929270,88196359
13253689,86867756
279059695,87061994
13395620,87026568
279196114,50281238
46317392,76006064
4968024,9160604
13339322,87948664
279130852,86810205
6876827,2240556
279047862,86887519
505722,16208264
5528948,279187194
2951454,18726899
1842803,14600743
6876825,22837965
1377967,279187194
26186410,86788714
15342261,87798660
87796586,87796591
86805050,280144548
10471946,279199948
86629096,86629100
5678400,87882748
2951438,22838005
16261348,46294916
11590826,22837949
8128390,22837965
86866918,4968024
